file,target,C,max_iter,tol,class_weight,n_samples_used,n_rows_dropped,n_features,n_classes,train_acc,test_acc,classes,fit_sec,note
qp_modality_sae_layer8.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32767,8,0.9476439790575916,0.8333333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,3.0672976970672607,
qp_modality_sae_layer8.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32767,8,0.9214659685863874,0.8854166666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,14.781654357910156,
qp_modality_sae_layer8.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32767,8,0.9528795811518325,0.8333333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,15.280877828598022,
qp_modality_sae_layer9.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32768,10,0.9994834710743802,1.0,can|could|may|might|must|ought to|shall|should|will|would,24.384910583496094,
qp_modality_sae_layer9.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32768,10,0.9994834710743802,1.0,can|could|may|might|must|ought to|shall|should|will|would,25.65086317062378,
qp_modality_sae_layer9.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32768,10,0.9994834710743802,1.0,can|could|may|might|must|ought to|shall|should|will|would,161.20286226272583,
qp_modality_sae_layer9.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32768,10,0.9994834710743802,1.0,can|could|may|might|must|ought to|shall|should|will|would,161.7409348487854,
qp_modality_sae_layer9.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32768,3,0.9431524547803618,0.8865979381443299,deontic|dynamic|epistemic,1.6504485607147217,
qp_modality_sae_layer9.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32768,3,0.9354005167958657,0.8865979381443299,deontic|dynamic|epistemic,1.5525059700012207,
qp_modality_sae_layer9.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32768,3,0.9457364341085271,0.8865979381443299,deontic|dynamic|epistemic,7.84039306640625,
qp_modality_sae_layer9.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32768,3,0.937984496124031,0.8865979381443299,deontic|dynamic|epistemic,7.812380075454712,
qp_modality_sae_layer9.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32768,6,0.9661458333333334,0.9072164948453608,ability|necessity|obligation|possibility|prediction|volition,2.2141265869140625,
qp_modality_sae_layer9.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32768,6,0.9739583333333334,0.9278350515463918,ability|necessity|obligation|possibility|prediction|volition,1.8558177947998047,
qp_modality_sae_layer9.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32768,6,0.9635416666666666,0.9278350515463918,ability|necessity|obligation|possibility|prediction|volition,12.037583589553833,
qp_modality_sae_layer9.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32768,6,0.9765625,0.9381443298969072,ability|necessity|obligation|possibility|prediction|volition,12.033505201339722,
qp_modality_sae_layer9.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32768,8,0.9293193717277487,0.875,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.224735736846924,
qp_modality_sae_layer9.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32768,8,0.9685863874345549,0.8541666666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.1138899326324463,
qp_modality_sae_layer9.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32768,8,0.9397905759162304,0.8645833333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,13.880818605422974,
qp_modality_sae_layer9.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32768,8,0.9607329842931938,0.8125,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,14.087959289550781,
qp_modality_sae_olmo2__layer0.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32768,10,0.9945764462809917,0.9948347107438017,can|could|may|might|must|ought to|shall|should|will|would,29.472716808319092,
qp_modality_sae_olmo2__layer0.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32768,10,0.9945764462809917,0.9948347107438017,can|could|may|might|must|ought to|shall|should|will|would,30.536262273788452,
qp_modality_sae_olmo2__layer0.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32768,10,0.9943181818181818,0.9948347107438017,can|could|may|might|must|ought to|shall|should|will|would,231.5819387435913,
qp_modality_sae_olmo2__layer0.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32768,10,0.9943181818181818,0.9948347107438017,can|could|may|might|must|ought to|shall|should|will|would,229.2761778831482,
qp_modality_sae_olmo2__layer0.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32768,3,0.8708010335917312,0.865979381443299,deontic|dynamic|epistemic,3.065305709838867,
qp_modality_sae_olmo2__layer0.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32768,3,0.8630490956072352,0.8556701030927835,deontic|dynamic|epistemic,2.934323310852051,
qp_modality_sae_olmo2__layer0.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32768,3,0.8785529715762274,0.865979381443299,deontic|dynamic|epistemic,10.79569959640503,
qp_modality_sae_olmo2__layer0.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32768,3,0.8708010335917312,0.8556701030927835,deontic|dynamic|epistemic,10.712941884994507,
qp_modality_sae_olmo2__layer0.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32768,6,0.8880208333333334,0.8350515463917526,ability|necessity|obligation|possibility|prediction|volition,4.5772645473480225,
qp_modality_sae_olmo2__layer0.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32768,6,0.9114583333333334,0.8556701030927835,ability|necessity|obligation|possibility|prediction|volition,5.281982183456421,
qp_modality_sae_olmo2__layer0.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32768,6,0.890625,0.8556701030927835,ability|necessity|obligation|possibility|prediction|volition,16.861579656600952,
qp_modality_sae_olmo2__layer0.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32768,6,0.9088541666666666,0.865979381443299,ability|necessity|obligation|possibility|prediction|volition,17.103817462921143,
qp_modality_sae_olmo2__layer0.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32768,8,0.8691099476439791,0.7916666666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,5.151269197463989,
qp_modality_sae_olmo2__layer0.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32768,8,0.900523560209424,0.75,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,6.115269660949707,
qp_modality_sae_olmo2__layer0.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32768,8,0.8717277486910995,0.8229166666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,19.584510564804077,
qp_modality_sae_olmo2__layer0.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32768,8,0.9109947643979057,0.71875,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,20.106449127197266,
qp_modality_sae_olmo2__layer1.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32768,10,0.996900826446281,0.9958677685950413,can|could|may|might|must|ought to|shall|should|will|would,41.505194425582886,
qp_modality_sae_olmo2__layer1.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32768,10,0.996900826446281,0.9958677685950413,can|could|may|might|must|ought to|shall|should|will|would,41.0143039226532,
qp_modality_sae_olmo2__layer1.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32768,10,0.9961260330578512,0.9958677685950413,can|could|may|might|must|ought to|shall|should|will|would,210.38634967803955,
qp_modality_sae_olmo2__layer1.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32768,10,0.9961260330578512,0.9958677685950413,can|could|may|might|must|ought to|shall|should|will|would,200.94501495361328,
qp_modality_sae_olmo2__layer1.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32768,3,0.9224806201550387,0.9175257731958762,deontic|dynamic|epistemic,2.205002784729004,
qp_modality_sae_olmo2__layer1.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32768,3,0.9043927648578811,0.9175257731958762,deontic|dynamic|epistemic,2.1062171459198,
qp_modality_sae_olmo2__layer1.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32768,3,0.9328165374677002,0.9381443298969072,deontic|dynamic|epistemic,9.70860743522644,
qp_modality_sae_olmo2__layer1.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32768,3,0.9069767441860465,0.9175257731958762,deontic|dynamic|epistemic,9.699045896530151,
qp_modality_sae_olmo2__layer1.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32768,6,0.921875,0.8762886597938144,ability|necessity|obligation|possibility|prediction|volition,3.2983169555664062,
qp_modality_sae_olmo2__layer1.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32768,6,0.9479166666666666,0.9072164948453608,ability|necessity|obligation|possibility|prediction|volition,3.2067506313323975,
qp_modality_sae_olmo2__layer1.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32768,6,0.9375,0.9072164948453608,ability|necessity|obligation|possibility|prediction|volition,15.522045135498047,
qp_modality_sae_olmo2__layer1.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32768,6,0.9427083333333334,0.9072164948453608,ability|necessity|obligation|possibility|prediction|volition,15.22781252861023,
qp_modality_sae_olmo2__layer1.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32768,8,0.9031413612565445,0.8333333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,3.8260738849639893,
qp_modality_sae_olmo2__layer1.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32768,8,0.9293193717277487,0.8229166666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,3.7936809062957764,
qp_modality_sae_olmo2__layer1.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32768,8,0.900523560209424,0.8125,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,17.99311399459839,
qp_modality_sae_olmo2__layer1.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32768,8,0.9345549738219895,0.7916666666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,17.915064096450806,
qp_modality_sae_olmo2__layer10.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32765,10,0.993801652892562,0.9917355371900827,can|could|may|might|must|ought to|shall|should|will|would,25.594342470169067,
qp_modality_sae_olmo2__layer10.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32765,10,0.993801652892562,0.9917355371900827,can|could|may|might|must|ought to|shall|should|will|would,25.763349771499634,
qp_modality_sae_olmo2__layer10.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32765,10,0.9945764462809917,0.9917355371900827,can|could|may|might|must|ought to|shall|should|will|would,153.50829815864563,
qp_modality_sae_olmo2__layer10.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32765,10,0.9945764462809917,0.9917355371900827,can|could|may|might|must|ought to|shall|should|will|would,154.2348244190216,
qp_modality_sae_olmo2__layer10.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32765,3,0.9302325581395349,0.8969072164948454,deontic|dynamic|epistemic,1.230050802230835,
qp_modality_sae_olmo2__layer10.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32765,3,0.917312661498708,0.8969072164948454,deontic|dynamic|epistemic,1.0977482795715332,
qp_modality_sae_olmo2__layer10.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32765,3,0.937984496124031,0.8969072164948454,deontic|dynamic|epistemic,7.402335166931152,
qp_modality_sae_olmo2__layer10.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32765,3,0.9276485788113695,0.9072164948453608,deontic|dynamic|epistemic,7.441838979721069,
qp_modality_sae_olmo2__layer10.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32765,6,0.9557291666666666,0.8762886597938144,ability|necessity|obligation|possibility|prediction|volition,2.2413854598999023,
qp_modality_sae_olmo2__layer10.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32765,6,0.953125,0.9175257731958762,ability|necessity|obligation|possibility|prediction|volition,2.4291322231292725,
qp_modality_sae_olmo2__layer10.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32765,6,0.9557291666666666,0.8865979381443299,ability|necessity|obligation|possibility|prediction|volition,11.25855803489685,
qp_modality_sae_olmo2__layer10.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32765,6,0.9557291666666666,0.8865979381443299,ability|necessity|obligation|possibility|prediction|volition,11.159779071807861,
qp_modality_sae_olmo2__layer10.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32765,8,0.918848167539267,0.8333333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.592101573944092,
qp_modality_sae_olmo2__layer10.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32765,8,0.9502617801047121,0.8645833333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.74314284324646,
qp_modality_sae_olmo2__layer10.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32765,8,0.9240837696335078,0.8333333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,12.470771312713623,
qp_modality_sae_olmo2__layer10.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32765,8,0.9397905759162304,0.8541666666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,13.229917287826538,
qp_modality_sae_olmo2__layer11.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32762,10,0.9961260330578512,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,27.41329312324524,
qp_modality_sae_olmo2__layer11.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32762,10,0.9961260330578512,0.996900826446281,can|could|may|might|must|ought to|shall|should|will|would,27.446226835250854,
qp_modality_sae_olmo2__layer11.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32762,10,0.996900826446281,0.9948347107438017,can|could|may|might|must|ought to|shall|should|will|would,151.5229389667511,
qp_modality_sae_olmo2__layer11.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32762,10,0.996900826446281,0.9948347107438017,can|could|may|might|must|ought to|shall|should|will|would,151.4079132080078,
qp_modality_sae_olmo2__layer11.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32762,3,0.9405684754521964,0.8865979381443299,deontic|dynamic|epistemic,1.2019457817077637,
qp_modality_sae_olmo2__layer11.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32762,3,0.9250645994832042,0.9072164948453608,deontic|dynamic|epistemic,1.13801908493042,
qp_modality_sae_olmo2__layer11.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32762,3,0.9483204134366925,0.8865979381443299,deontic|dynamic|epistemic,7.653470039367676,
qp_modality_sae_olmo2__layer11.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32762,3,0.9302325581395349,0.8969072164948454,deontic|dynamic|epistemic,7.456402778625488,
qp_modality_sae_olmo2__layer11.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32762,6,0.9583333333333334,0.865979381443299,ability|necessity|obligation|possibility|prediction|volition,1.9211935997009277,
qp_modality_sae_olmo2__layer11.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32762,6,0.9583333333333334,0.8865979381443299,ability|necessity|obligation|possibility|prediction|volition,1.9856579303741455,
qp_modality_sae_olmo2__layer11.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32762,6,0.9479166666666666,0.8762886597938144,ability|necessity|obligation|possibility|prediction|volition,11.39130163192749,
qp_modality_sae_olmo2__layer11.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32762,6,0.9635416666666666,0.8865979381443299,ability|necessity|obligation|possibility|prediction|volition,11.738463640213013,
qp_modality_sae_olmo2__layer11.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32762,8,0.9240837696335078,0.8333333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.0680768489837646,
qp_modality_sae_olmo2__layer11.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32762,8,0.9633507853403142,0.8333333333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.283536911010742,
qp_modality_sae_olmo2__layer11.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32762,8,0.9424083769633508,0.8229166666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,13.277974128723145,
qp_modality_sae_olmo2__layer11.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32762,8,0.9633507853403142,0.8229166666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,13.369347095489502,
qp_modality_sae_olmo2__layer12.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32768,10,0.9956095041322314,0.9896694214876033,can|could|may|might|must|ought to|shall|should|will|would,26.576964139938354,
qp_modality_sae_olmo2__layer12.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32768,10,0.9956095041322314,0.9896694214876033,can|could|may|might|must|ought to|shall|should|will|would,26.279145002365112,
qp_modality_sae_olmo2__layer12.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32768,10,0.9961260330578512,0.9917355371900827,can|could|may|might|must|ought to|shall|should|will|would,154.37811708450317,
qp_modality_sae_olmo2__layer12.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32768,10,0.9958677685950413,0.9917355371900827,can|could|may|might|must|ought to|shall|should|will|would,152.76626896858215,
qp_modality_sae_olmo2__layer12.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32768,3,0.9431524547803618,0.8762886597938144,deontic|dynamic|epistemic,1.891244649887085,
qp_modality_sae_olmo2__layer12.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32768,3,0.9250645994832042,0.845360824742268,deontic|dynamic|epistemic,1.5971779823303223,
qp_modality_sae_olmo2__layer12.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32768,3,0.9431524547803618,0.8865979381443299,deontic|dynamic|epistemic,7.521772623062134,
qp_modality_sae_olmo2__layer12.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32768,3,0.9457364341085271,0.8865979381443299,deontic|dynamic|epistemic,7.531225919723511,
qp_modality_sae_olmo2__layer12.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32768,6,0.953125,0.845360824742268,ability|necessity|obligation|possibility|prediction|volition,2.0256662368774414,
qp_modality_sae_olmo2__layer12.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32768,6,0.9713541666666666,0.9175257731958762,ability|necessity|obligation|possibility|prediction|volition,2.210852861404419,
qp_modality_sae_olmo2__layer12.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32768,6,0.9609375,0.8865979381443299,ability|necessity|obligation|possibility|prediction|volition,11.350291013717651,
qp_modality_sae_olmo2__layer12.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32768,6,0.9739583333333334,0.9175257731958762,ability|necessity|obligation|possibility|prediction|volition,11.448923349380493,
qp_modality_sae_olmo2__layer12.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32768,8,0.9293193717277487,0.875,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.572039842605591,
qp_modality_sae_olmo2__layer12.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32768,8,0.9633507853403142,0.875,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,2.8186540603637695,
qp_modality_sae_olmo2__layer12.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32768,8,0.9319371727748691,0.90625,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,13.215125560760498,
qp_modality_sae_olmo2__layer12.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32768,8,0.9633507853403142,0.8541666666666666,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,13.464646577835083,
qp_modality_sae_olmo2__layer13.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32767,10,0.9943181818181818,0.9907024793388429,can|could|may|might|must|ought to|shall|should|will|would,27.080220222473145,
qp_modality_sae_olmo2__layer13.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32767,10,0.9943181818181818,0.9907024793388429,can|could|may|might|must|ought to|shall|should|will|would,26.980649948120117,
qp_modality_sae_olmo2__layer13.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32767,10,0.9950929752066116,0.9907024793388429,can|could|may|might|must|ought to|shall|should|will|would,157.60702180862427,
qp_modality_sae_olmo2__layer13.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32767,10,0.9950929752066116,0.9907024793388429,can|could|may|might|must|ought to|shall|should|will|would,157.37962651252747,
qp_modality_sae_olmo2__layer13.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32767,3,0.9431524547803618,0.8865979381443299,deontic|dynamic|epistemic,1.546325922012329,
qp_modality_sae_olmo2__layer13.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32767,3,0.9276485788113695,0.8556701030927835,deontic|dynamic|epistemic,1.5020239353179932,
qp_modality_sae_olmo2__layer13.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32767,3,0.9405684754521964,0.8969072164948454,deontic|dynamic|epistemic,7.634800672531128,
qp_modality_sae_olmo2__layer13.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32767,3,0.937984496124031,0.8556701030927835,deontic|dynamic|epistemic,7.795679569244385,
qp_modality_sae_olmo2__layer13.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32767,6,0.9557291666666666,0.8762886597938144,ability|necessity|obligation|possibility|prediction|volition,2.3571908473968506,
qp_modality_sae_olmo2__layer13.parquet,quirk_expected,1.0,1000,0.001,balanced,481,4359,32767,6,0.9583333333333334,0.8969072164948454,ability|necessity|obligation|possibility|prediction|volition,2.3138067722320557,
qp_modality_sae_olmo2__layer13.parquet,quirk_expected,1.0,2000,0.0001,none,481,4359,32767,6,0.9609375,0.865979381443299,ability|necessity|obligation|possibility|prediction|volition,11.496737241744995,
qp_modality_sae_olmo2__layer13.parquet,quirk_expected,1.0,2000,0.0001,balanced,481,4359,32767,6,0.9661458333333334,0.9175257731958762,ability|necessity|obligation|possibility|prediction|volition,11.738752841949463,
qp_modality_sae_olmo2__layer13.parquet,palmer_quirk_pair,1.0,1000,0.001,none,478,4362,32767,8,0.93717277486911,0.84375,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,3.313239812850952,
qp_modality_sae_olmo2__layer13.parquet,palmer_quirk_pair,1.0,1000,0.001,balanced,478,4362,32767,8,0.9502617801047121,0.8125,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,3.3998892307281494,
qp_modality_sae_olmo2__layer13.parquet,palmer_quirk_pair,1.0,2000,0.0001,none,478,4362,32767,8,0.9476439790575916,0.8645833333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,13.569536685943604,
qp_modality_sae_olmo2__layer13.parquet,palmer_quirk_pair,1.0,2000,0.0001,balanced,478,4362,32767,8,0.9685863874345549,0.8020833333333334,deontic|obligation|dynamic|ability|dynamic|possibility|dynamic|prediction|dynamic|volition|epistemic|necessity|epistemic|possibility|epistemic|prediction,14.712980031967163,
qp_modality_sae_olmo2__layer14.parquet,modal_verb,1.0,1000,0.001,none,4840,0,32768,10,0.9917355371900827,0.9886363636363636,can|could|may|might|must|ought to|shall|should|will|would,27.68517541885376,
qp_modality_sae_olmo2__layer14.parquet,modal_verb,1.0,1000,0.001,balanced,4840,0,32768,10,0.9917355371900827,0.9886363636363636,can|could|may|might|must|ought to|shall|should|will|would,27.638923168182373,
qp_modality_sae_olmo2__layer14.parquet,modal_verb,1.0,2000,0.0001,none,4840,0,32768,10,0.9927685950413223,0.9886363636363636,can|could|may|might|must|ought to|shall|should|will|would,162.7256691455841,
qp_modality_sae_olmo2__layer14.parquet,modal_verb,1.0,2000,0.0001,balanced,4840,0,32768,10,0.9927685950413223,0.9886363636363636,can|could|may|might|must|ought to|shall|should|will|would,162.39184069633484,
qp_modality_sae_olmo2__layer14.parquet,palmer_expected,1.0,1000,0.001,none,484,4356,32767,3,0.9534883720930233,0.8865979381443299,deontic|dynamic|epistemic,1.6168372631072998,
qp_modality_sae_olmo2__layer14.parquet,palmer_expected,1.0,1000,0.001,balanced,484,4356,32767,3,0.9328165374677002,0.8865979381443299,deontic|dynamic|epistemic,1.4872093200683594,
qp_modality_sae_olmo2__layer14.parquet,palmer_expected,1.0,2000,0.0001,none,484,4356,32767,3,0.9509043927648578,0.8762886597938144,deontic|dynamic|epistemic,7.706323862075806,
qp_modality_sae_olmo2__layer14.parquet,palmer_expected,1.0,2000,0.0001,balanced,484,4356,32767,3,0.9457364341085271,0.8762886597938144,deontic|dynamic|epistemic,7.709532022476196,
qp_modality_sae_olmo2__layer14.parquet,quirk_expected,1.0,1000,0.001,none,481,4359,32767,6,0.9661458333333334,0.8762886597938144,ability|necessity|obligation|possibility|prediction|volition,2.4724724292755127,
