file,target,C,max_iter,tol,class_weight,n_samples_used,n_rows_dropped,n_features,n_classes,train_acc,test_acc,nnz_features,fit_sec,note
qp_tense_sae_layer2.parquet,tense,1.0,5000,0.0001,none,1411,0,32767,7,0.9884751773049646,0.9858657243816255,18,10.038516521453857,
qp_tense_sae_layer2.parquet,aspect,0.25,1000,0.0001,none,1411,0,32767,2,0.9663120567375887,0.9681978798586572,6,1.4230389595031738,
qp_tense_sae_layer2.parquet,aspect,0.25,2000,0.0001,none,1411,0,32767,2,0.9663120567375887,0.9681978798586572,6,1.4236843585968018,
qp_tense_sae_layer2.parquet,aspect,0.25,3000,0.0001,none,1411,0,32767,2,0.9663120567375887,0.9681978798586572,6,1.422853946685791,
qp_tense_sae_layer2.parquet,aspect,0.25,4000,0.0001,none,1411,0,32767,2,0.9663120567375887,0.9681978798586572,6,1.4201452732086182,
qp_tense_sae_layer2.parquet,aspect,0.25,5000,0.0001,none,1411,0,32767,2,0.9663120567375887,0.9681978798586572,6,1.4195685386657715,
qp_tense_sae_layer2.parquet,aspect,0.5,1000,0.0001,none,1411,0,32767,2,0.9813829787234043,0.9823321554770318,9,1.624567985534668,
qp_tense_sae_layer2.parquet,aspect,0.5,2000,0.0001,none,1411,0,32767,2,0.9813829787234043,0.9823321554770318,9,1.6052234172821045,
qp_tense_sae_layer2.parquet,aspect,0.5,3000,0.0001,none,1411,0,32767,2,0.9813829787234043,0.9823321554770318,9,1.6216070652008057,
qp_tense_sae_layer2.parquet,aspect,0.5,4000,0.0001,none,1411,0,32767,2,0.9813829787234043,0.9823321554770318,9,1.614656686782837,
qp_tense_sae_layer2.parquet,aspect,0.5,5000,0.0001,none,1411,0,32767,2,0.9813829787234043,0.9823321554770318,9,1.5984437465667725,
qp_tense_sae_layer2.parquet,aspect,1.0,1000,0.0001,none,1411,0,32767,2,0.9920212765957447,0.9964664310954063,11,1.6772246360778809,
qp_tense_sae_layer2.parquet,aspect,1.0,2000,0.0001,none,1411,0,32767,2,0.9920212765957447,0.9964664310954063,11,1.668046474456787,
qp_tense_sae_layer2.parquet,aspect,1.0,3000,0.0001,none,1411,0,32767,2,0.9920212765957447,0.9964664310954063,11,1.6688578128814697,
qp_tense_sae_layer2.parquet,aspect,1.0,4000,0.0001,none,1411,0,32767,2,0.9920212765957447,0.9964664310954063,11,1.6155104637145996,
qp_tense_sae_layer2.parquet,aspect,1.0,5000,0.0001,none,1411,0,32767,2,0.9920212765957447,0.9964664310954063,11,1.635533094406128,
qp_tense_sae_layer20.parquet,tense,0.25,1000,0.0001,none,1411,0,32754,7,0.976063829787234,0.9787985865724381,11,2.217383861541748,
qp_tense_sae_layer20.parquet,tense,0.25,2000,0.0001,none,1411,0,32754,7,0.976063829787234,0.9787985865724381,11,2.205639362335205,
qp_tense_sae_layer20.parquet,tense,0.25,3000,0.0001,none,1411,0,32754,7,0.976063829787234,0.9787985865724381,11,2.2082197666168213,
qp_tense_sae_layer20.parquet,tense,0.25,4000,0.0001,none,1411,0,32754,7,0.976063829787234,0.9787985865724381,11,2.2128679752349854,
qp_tense_sae_layer20.parquet,tense,0.25,5000,0.0001,none,1411,0,32754,7,0.976063829787234,0.9787985865724381,11,2.217623710632324,
qp_tense_sae_layer20.parquet,tense,0.5,1000,0.0001,none,1411,0,32754,7,0.9787234042553191,0.9823321554770318,14,2.7790451049804688,
qp_tense_sae_layer20.parquet,tense,0.5,2000,0.0001,none,1411,0,32754,7,0.9787234042553191,0.9823321554770318,14,2.8101418018341064,
qp_tense_sae_layer20.parquet,tense,0.5,3000,0.0001,none,1411,0,32754,7,0.9787234042553191,0.9823321554770318,14,2.7672717571258545,
qp_tense_sae_layer20.parquet,tense,0.5,4000,0.0001,none,1411,0,32754,7,0.9787234042553191,0.9823321554770318,14,2.828845500946045,
qp_tense_sae_layer20.parquet,tense,0.5,5000,0.0001,none,1411,0,32754,7,0.9787234042553191,0.9823321554770318,14,2.7800822257995605,
qp_tense_sae_layer20.parquet,tense,1.0,1000,0.0001,none,1411,0,32754,7,0.9875886524822695,0.9823321554770318,18,3.9945144653320312,
qp_tense_sae_layer20.parquet,tense,1.0,2000,0.0001,none,1411,0,32754,7,0.9875886524822695,0.9823321554770318,18,4.066808700561523,
qp_tense_sae_layer20.parquet,tense,1.0,3000,0.0001,none,1411,0,32754,7,0.9875886524822695,0.9823321554770318,18,3.9995851516723633,
qp_tense_sae_layer20.parquet,tense,1.0,4000,0.0001,none,1411,0,32754,7,0.9875886524822695,0.9823321554770318,18,4.041822671890259,
qp_tense_sae_layer20.parquet,tense,1.0,5000,0.0001,none,1411,0,32754,7,0.9875886524822695,0.9823321554770318,18,3.9988465309143066,
qp_tense_sae_layer20.parquet,aspect,0.25,1000,0.0001,none,1411,0,32754,2,0.9388297872340425,0.9575971731448764,9,0.35509467124938965,
qp_tense_sae_layer20.parquet,aspect,0.25,2000,0.0001,none,1411,0,32754,2,0.9388297872340425,0.9575971731448764,9,0.3474698066711426,
qp_tense_sae_layer20.parquet,aspect,0.25,3000,0.0001,none,1411,0,32754,2,0.9388297872340425,0.9575971731448764,9,0.34926319122314453,
qp_tense_sae_layer20.parquet,aspect,0.25,4000,0.0001,none,1411,0,32754,2,0.9388297872340425,0.9575971731448764,9,0.3542647361755371,
qp_tense_sae_layer20.parquet,aspect,0.25,5000,0.0001,none,1411,0,32754,2,0.9388297872340425,0.9575971731448764,9,0.34685659408569336,
qp_tense_sae_layer20.parquet,aspect,0.5,1000,0.0001,none,1411,0,32754,2,0.9893617021276596,0.9893992932862191,13,0.9220545291900635,
qp_tense_sae_layer20.parquet,aspect,0.5,2000,0.0001,none,1411,0,32754,2,0.9893617021276596,0.9893992932862191,13,0.9276547431945801,
qp_tense_sae_layer20.parquet,aspect,0.5,3000,0.0001,none,1411,0,32754,2,0.9893617021276596,0.9893992932862191,13,0.9285728931427002,
qp_tense_sae_layer20.parquet,aspect,0.5,4000,0.0001,none,1411,0,32754,2,0.9893617021276596,0.9893992932862191,13,0.9295475482940674,
qp_tense_sae_layer20.parquet,aspect,0.5,5000,0.0001,none,1411,0,32754,2,0.9893617021276596,0.9893992932862191,13,0.9267582893371582,
qp_tense_sae_layer20.parquet,aspect,1.0,1000,0.0001,none,1411,0,32754,2,0.9911347517730497,0.9929328621908127,16,1.54386568069458,
qp_tense_sae_layer20.parquet,aspect,1.0,2000,0.0001,none,1411,0,32754,2,0.9911347517730497,0.9929328621908127,16,1.5473313331604004,
qp_tense_sae_layer20.parquet,aspect,1.0,3000,0.0001,none,1411,0,32754,2,0.9911347517730497,0.9929328621908127,16,1.539980173110962,
qp_tense_sae_layer20.parquet,aspect,1.0,4000,0.0001,none,1411,0,32754,2,0.9911347517730497,0.9929328621908127,16,1.546999216079712,
qp_tense_sae_layer20.parquet,aspect,1.0,5000,0.0001,none,1411,0,32754,2,0.9911347517730497,0.9929328621908127,16,1.5394306182861328,
qp_tense_sae_layer21.parquet,tense,0.25,1000,0.0001,none,1411,0,32765,7,0.874113475177305,0.872791519434629,9,2.048215627670288,
qp_tense_sae_layer21.parquet,tense,0.25,2000,0.0001,none,1411,0,32765,7,0.874113475177305,0.872791519434629,9,2.079643487930298,
qp_tense_sae_layer21.parquet,tense,0.25,3000,0.0001,none,1411,0,32765,7,0.874113475177305,0.872791519434629,9,2.074265956878662,
qp_tense_sae_layer21.parquet,tense,0.25,4000,0.0001,none,1411,0,32765,7,0.874113475177305,0.872791519434629,9,2.0836334228515625,
qp_tense_sae_layer21.parquet,tense,0.25,5000,0.0001,none,1411,0,32765,7,0.874113475177305,0.872791519434629,9,2.123500108718872,
qp_tense_sae_layer21.parquet,tense,0.5,1000,0.0001,none,1411,0,32765,7,0.9485815602836879,0.9434628975265018,19,3.5286431312561035,
qp_tense_sae_layer21.parquet,tense,0.5,2000,0.0001,none,1411,0,32765,7,0.9485815602836879,0.9434628975265018,19,3.488579273223877,
qp_tense_sae_layer21.parquet,tense,0.5,3000,0.0001,none,1411,0,32765,7,0.9485815602836879,0.9434628975265018,19,3.5591328144073486,
qp_tense_sae_layer21.parquet,tense,0.5,4000,0.0001,none,1411,0,32765,7,0.9485815602836879,0.9434628975265018,19,3.4960427284240723,
qp_tense_sae_layer21.parquet,tense,0.5,5000,0.0001,none,1411,0,32765,7,0.9485815602836879,0.9434628975265018,19,3.4899344444274902,
qp_tense_sae_layer21.parquet,tense,1.0,1000,0.0001,none,1411,0,32765,7,0.973404255319149,0.9646643109540636,26,6.661166191101074,
qp_tense_sae_layer21.parquet,tense,1.0,2000,0.0001,none,1411,0,32765,7,0.973404255319149,0.9646643109540636,26,6.676209449768066,
qp_tense_sae_layer21.parquet,tense,1.0,3000,0.0001,none,1411,0,32765,7,0.973404255319149,0.9646643109540636,26,6.628142833709717,
qp_tense_sae_layer21.parquet,tense,1.0,4000,0.0001,none,1411,0,32765,7,0.973404255319149,0.9646643109540636,26,6.656272649765015,
qp_tense_sae_layer21.parquet,tense,1.0,5000,0.0001,none,1411,0,32765,7,0.973404255319149,0.9646643109540636,26,6.642470836639404,
qp_tense_sae_layer21.parquet,aspect,0.25,1000,0.0001,none,1411,0,32765,2,0.8599290780141844,0.8586572438162544,8,0.6225793361663818,
qp_tense_sae_layer21.parquet,aspect,0.25,2000,0.0001,none,1411,0,32765,2,0.8599290780141844,0.8586572438162544,8,0.618079423904419,
qp_tense_sae_layer21.parquet,aspect,0.25,3000,0.0001,none,1411,0,32765,2,0.8599290780141844,0.8586572438162544,8,0.6186168193817139,
qp_tense_sae_layer21.parquet,aspect,0.25,4000,0.0001,none,1411,0,32765,2,0.8599290780141844,0.8586572438162544,8,0.6206948757171631,
qp_tense_sae_layer21.parquet,aspect,0.25,5000,0.0001,none,1411,0,32765,2,0.8599290780141844,0.8586572438162544,8,0.6283149719238281,
qp_tense_sae_layer21.parquet,aspect,0.5,1000,0.0001,none,1411,0,32765,2,0.9476950354609929,0.9328621908127208,15,1.4606430530548096,
qp_tense_sae_layer21.parquet,aspect,0.5,2000,0.0001,none,1411,0,32765,2,0.9476950354609929,0.9328621908127208,15,1.504241943359375,
qp_tense_sae_layer21.parquet,aspect,0.5,3000,0.0001,none,1411,0,32765,2,0.9476950354609929,0.9328621908127208,15,1.4615910053253174,
qp_tense_sae_layer21.parquet,aspect,0.5,4000,0.0001,none,1411,0,32765,2,0.9476950354609929,0.9328621908127208,15,1.4692621231079102,
qp_tense_sae_layer21.parquet,aspect,0.5,5000,0.0001,none,1411,0,32765,2,0.9476950354609929,0.9328621908127208,15,1.4607138633728027,
qp_tense_sae_layer21.parquet,aspect,1.0,1000,0.0001,none,1411,0,32765,2,0.9680851063829787,0.9575971731448764,19,1.6914467811584473,
qp_tense_sae_layer21.parquet,aspect,1.0,2000,0.0001,none,1411,0,32765,2,0.9680851063829787,0.9575971731448764,19,1.714026689529419,
qp_tense_sae_layer21.parquet,aspect,1.0,3000,0.0001,none,1411,0,32765,2,0.9680851063829787,0.9575971731448764,19,1.7112393379211426,
qp_tense_sae_layer21.parquet,aspect,1.0,4000,0.0001,none,1411,0,32765,2,0.9680851063829787,0.9575971731448764,19,1.6937980651855469,
qp_tense_sae_layer21.parquet,aspect,1.0,5000,0.0001,none,1411,0,32765,2,0.9680851063829787,0.9575971731448764,19,1.6729316711425781,
qp_tense_sae_layer22.parquet,tense,0.25,1000,0.0001,none,1411,0,32765,7,0.9078014184397163,0.8833922261484098,9,1.4493186473846436,
qp_tense_sae_layer22.parquet,tense,0.25,2000,0.0001,none,1411,0,32765,7,0.9078014184397163,0.8833922261484098,9,1.3985164165496826,
qp_tense_sae_layer22.parquet,tense,0.25,3000,0.0001,none,1411,0,32765,7,0.9078014184397163,0.8833922261484098,9,1.529909610748291,
qp_tense_sae_layer22.parquet,tense,0.25,4000,0.0001,none,1411,0,32765,7,0.9078014184397163,0.8833922261484098,9,1.4056925773620605,
qp_tense_sae_layer22.parquet,tense,0.25,5000,0.0001,none,1411,0,32765,7,0.9078014184397163,0.8833922261484098,9,1.4128684997558594,
qp_tense_sae_layer22.parquet,tense,0.5,1000,0.0001,none,1411,0,32765,7,0.9485815602836879,0.9434628975265018,18,2.5536255836486816,
qp_tense_sae_layer22.parquet,tense,0.5,2000,0.0001,none,1411,0,32765,7,0.9476950354609929,0.9434628975265018,18,2.6769189834594727,
qp_tense_sae_layer22.parquet,tense,0.5,3000,0.0001,none,1411,0,32765,7,0.9485815602836879,0.9434628975265018,18,2.577806234359741,
qp_tense_sae_layer22.parquet,tense,0.5,4000,0.0001,none,1411,0,32765,7,0.9476950354609929,0.9434628975265018,18,2.672006130218506,
qp_tense_sae_layer22.parquet,tense,0.5,5000,0.0001,none,1411,0,32765,7,0.9485815602836879,0.9434628975265018,18,2.5629477500915527,
qp_tense_sae_layer22.parquet,tense,1.0,1000,0.0001,none,1411,0,32765,7,0.9716312056737588,0.9611307420494699,23,3.4227235317230225,
qp_tense_sae_layer22.parquet,tense,1.0,2000,0.0001,none,1411,0,32765,7,0.9716312056737588,0.9611307420494699,23,3.449690580368042,
qp_tense_sae_layer22.parquet,tense,1.0,3000,0.0001,none,1411,0,32765,7,0.9716312056737588,0.9611307420494699,23,3.4554531574249268,
qp_tense_sae_layer22.parquet,tense,1.0,4000,0.0001,none,1411,0,32765,7,0.9716312056737588,0.9611307420494699,23,3.404956102371216,
qp_tense_sae_layer22.parquet,tense,1.0,5000,0.0001,none,1411,0,32765,7,0.9716312056737588,0.9611307420494699,23,3.4066622257232666,
qp_tense_sae_layer22.parquet,aspect,0.25,1000,0.0001,none,1411,0,32765,2,0.9060283687943262,0.9151943462897526,9,0.2518017292022705,
qp_tense_sae_layer22.parquet,aspect,0.25,2000,0.0001,none,1411,0,32765,2,0.9051418439716312,0.9151943462897526,9,0.25567626953125,
qp_tense_sae_layer22.parquet,aspect,0.25,3000,0.0001,none,1411,0,32765,2,0.9051418439716312,0.9151943462897526,9,0.2611098289489746,
qp_tense_sae_layer22.parquet,aspect,0.25,4000,0.0001,none,1411,0,32765,2,0.9060283687943262,0.9151943462897526,9,0.24995946884155273,
qp_tense_sae_layer22.parquet,aspect,0.25,5000,0.0001,none,1411,0,32765,2,0.9051418439716312,0.9151943462897526,9,0.24339079856872559,
qp_tense_sae_layer22.parquet,aspect,0.5,1000,0.0001,none,1411,0,32765,2,0.9521276595744681,0.9540636042402827,11,0.41391944885253906,
qp_tense_sae_layer22.parquet,aspect,0.5,2000,0.0001,none,1411,0,32765,2,0.9521276595744681,0.9540636042402827,11,0.41613268852233887,
qp_tense_sae_layer22.parquet,aspect,0.5,3000,0.0001,none,1411,0,32765,2,0.9521276595744681,0.9540636042402827,11,0.42052483558654785,
qp_tense_sae_layer22.parquet,aspect,0.5,4000,0.0001,none,1411,0,32765,2,0.9521276595744681,0.9540636042402827,11,0.4168572425842285,
qp_tense_sae_layer22.parquet,aspect,0.5,5000,0.0001,none,1411,0,32765,2,0.9521276595744681,0.9540636042402827,11,0.42050671577453613,
qp_tense_sae_layer22.parquet,aspect,1.0,1000,0.0001,none,1411,0,32765,2,0.973404255319149,0.9681978798586572,19,1.0353810787200928,
qp_tense_sae_layer22.parquet,aspect,1.0,2000,0.0001,none,1411,0,32765,2,0.973404255319149,0.9717314487632509,19,1.034975528717041,
qp_tense_sae_layer22.parquet,aspect,1.0,3000,0.0001,none,1411,0,32765,2,0.973404255319149,0.9717314487632509,19,1.0542819499969482,
qp_tense_sae_layer22.parquet,aspect,1.0,4000,0.0001,none,1411,0,32765,2,0.973404255319149,0.9717314487632509,19,1.047377347946167,
qp_tense_sae_layer22.parquet,aspect,1.0,5000,0.0001,none,1411,0,32765,2,0.973404255319149,0.9717314487632509,19,1.0371711254119873,
qp_tense_sae_layer23.parquet,tense,0.25,1000,0.0001,none,1411,0,32768,7,0.9104609929078015,0.911660777385159,10,1.3690621852874756,
qp_tense_sae_layer23.parquet,tense,0.25,2000,0.0001,none,1411,0,32768,7,0.9104609929078015,0.911660777385159,10,1.4089651107788086,
qp_tense_sae_layer23.parquet,tense,0.25,3000,0.0001,none,1411,0,32768,7,0.9104609929078015,0.911660777385159,10,1.386148452758789,
qp_tense_sae_layer23.parquet,tense,0.25,4000,0.0001,none,1411,0,32768,7,0.9104609929078015,0.911660777385159,10,1.3363442420959473,
qp_tense_sae_layer23.parquet,tense,0.25,5000,0.0001,none,1411,0,32768,7,0.9104609929078015,0.911660777385159,10,1.3663835525512695,
qp_tense_sae_layer23.parquet,tense,0.5,1000,0.0001,none,1411,0,32768,7,0.9343971631205674,0.9363957597173145,15,2.663100242614746,
qp_tense_sae_layer23.parquet,tense,0.5,2000,0.0001,none,1411,0,32768,7,0.9343971631205674,0.9363957597173145,15,2.6125946044921875,
qp_tense_sae_layer23.parquet,tense,0.5,3000,0.0001,none,1411,0,32768,7,0.9343971631205674,0.9363957597173145,15,2.760528802871704,
qp_tense_sae_layer23.parquet,tense,0.5,4000,0.0001,none,1411,0,32768,7,0.9343971631205674,0.9363957597173145,15,2.73872709274292,
qp_tense_sae_layer23.parquet,tense,0.5,5000,0.0001,none,1411,0,32768,7,0.9343971631205674,0.9363957597173145,15,2.665452480316162,
qp_tense_sae_layer23.parquet,tense,1.0,1000,0.0001,none,1411,0,32768,7,0.9556737588652482,0.9469964664310954,26,6.0098536014556885,
qp_tense_sae_layer23.parquet,tense,1.0,2000,0.0001,none,1411,0,32768,7,0.9556737588652482,0.9469964664310954,26,5.985374927520752,
qp_tense_sae_layer23.parquet,tense,1.0,3000,0.0001,none,1411,0,32768,7,0.9556737588652482,0.9469964664310954,26,5.983654260635376,
qp_tense_sae_layer23.parquet,tense,1.0,4000,0.0001,none,1411,0,32768,7,0.9556737588652482,0.9469964664310954,26,5.996050119400024,
qp_tense_sae_layer23.parquet,tense,1.0,5000,0.0001,none,1411,0,32768,7,0.9556737588652482,0.9469964664310954,26,5.981139898300171,
qp_tense_sae_layer23.parquet,aspect,0.25,1000,0.0001,none,1411,0,32768,2,0.8812056737588653,0.8869257950530035,9,0.1682417392730713,
qp_tense_sae_layer23.parquet,aspect,0.25,2000,0.0001,none,1411,0,32768,2,0.8803191489361702,0.8869257950530035,9,0.18477773666381836,
qp_tense_sae_layer23.parquet,aspect,0.25,3000,0.0001,none,1411,0,32768,2,0.8794326241134752,0.8904593639575972,9,0.17027568817138672,
qp_tense_sae_layer23.parquet,aspect,0.25,4000,0.0001,none,1411,0,32768,2,0.8794326241134752,0.8904593639575972,9,0.172529935836792,
qp_tense_sae_layer23.parquet,aspect,0.25,5000,0.0001,none,1411,0,32768,2,0.8803191489361702,0.8869257950530035,9,0.18324041366577148,
qp_tense_sae_layer23.parquet,aspect,0.5,1000,0.0001,none,1411,0,32768,2,0.9326241134751773,0.9328621908127208,12,0.4314897060394287,
qp_tense_sae_layer23.parquet,aspect,0.5,2000,0.0001,none,1411,0,32768,2,0.9326241134751773,0.9328621908127208,12,0.4348325729370117,
qp_tense_sae_layer23.parquet,aspect,0.5,3000,0.0001,none,1411,0,32768,2,0.9326241134751773,0.9328621908127208,12,0.4355354309082031,
qp_tense_sae_layer23.parquet,aspect,0.5,4000,0.0001,none,1411,0,32768,2,0.9326241134751773,0.9328621908127208,12,0.43332910537719727,
qp_tense_sae_layer23.parquet,aspect,0.5,5000,0.0001,none,1411,0,32768,2,0.9326241134751773,0.9328621908127208,12,0.4311048984527588,
qp_tense_sae_layer23.parquet,aspect,1.0,1000,0.0001,none,1411,0,32768,2,0.9539007092198581,0.9611307420494699,21,1.1228015422821045,
qp_tense_sae_layer23.parquet,aspect,1.0,2000,0.0001,none,1411,0,32768,2,0.9530141843971631,0.9611307420494699,21,1.1363706588745117,
qp_tense_sae_layer23.parquet,aspect,1.0,3000,0.0001,none,1411,0,32768,2,0.9539007092198581,0.9611307420494699,21,1.134946584701538,
qp_tense_sae_layer23.parquet,aspect,1.0,4000,0.0001,none,1411,0,32768,2,0.9539007092198581,0.9611307420494699,21,1.1268808841705322,
qp_tense_sae_layer23.parquet,aspect,1.0,5000,0.0001,none,1411,0,32768,2,0.9539007092198581,0.9611307420494699,21,1.1453723907470703,
qp_tense_sae_layer24.parquet,tense,0.25,1000,0.0001,none,1411,0,32767,7,0.8696808510638298,0.8445229681978799,13,2.051654815673828,
qp_tense_sae_layer24.parquet,tense,0.25,2000,0.0001,none,1411,0,32767,7,0.8696808510638298,0.8445229681978799,13,2.050658702850342,
qp_tense_sae_layer24.parquet,tense,0.25,3000,0.0001,none,1411,0,32767,7,0.8696808510638298,0.8445229681978799,13,2.0578713417053223,
qp_tense_sae_layer24.parquet,tense,0.25,4000,0.0001,none,1411,0,32767,7,0.8696808510638298,0.8445229681978799,13,2.0471079349517822,
qp_tense_sae_layer24.parquet,tense,0.25,5000,0.0001,none,1411,0,32767,7,0.8696808510638298,0.8445229681978799,13,2.042088031768799,
qp_tense_sae_layer24.parquet,tense,0.5,1000,0.0001,none,1411,0,32767,7,0.9051418439716312,0.8692579505300353,24,6.654315233230591,
qp_tense_sae_layer24.parquet,tense,0.5,2000,0.0001,none,1411,0,32767,7,0.9051418439716312,0.8692579505300353,24,7.949032306671143,
qp_tense_sae_layer24.parquet,tense,0.5,3000,0.0001,none,1411,0,32767,7,0.9051418439716312,0.8692579505300353,24,7.960880994796753,
qp_tense_sae_layer24.parquet,tense,0.5,4000,0.0001,none,1411,0,32767,7,0.9051418439716312,0.8692579505300353,24,7.971399784088135,
qp_tense_sae_layer24.parquet,tense,0.5,5000,0.0001,none,1411,0,32767,7,0.9051418439716312,0.8692579505300353,24,7.990714073181152,
qp_tense_sae_layer24.parquet,tense,1.0,1000,0.0001,none,1411,0,32767,7,0.9370567375886525,0.901060070671378,32,6.760802745819092,
qp_tense_sae_layer24.parquet,tense,1.0,2000,0.0001,none,1411,0,32767,7,0.9370567375886525,0.901060070671378,32,8.260933637619019,
qp_tense_sae_layer24.parquet,tense,1.0,3000,0.0001,none,1411,0,32767,7,0.9370567375886525,0.901060070671378,32,8.223182678222656,
qp_tense_sae_layer24.parquet,tense,1.0,4000,0.0001,none,1411,0,32767,7,0.9370567375886525,0.901060070671378,32,8.192760705947876,
qp_tense_sae_layer24.parquet,tense,1.0,5000,0.0001,none,1411,0,32767,7,0.9370567375886525,0.901060070671378,32,8.194000482559204,
qp_tense_sae_layer24.parquet,aspect,0.25,1000,0.0001,none,1411,0,32767,2,0.8430851063829787,0.8515901060070671,6,0.18288946151733398,
qp_tense_sae_layer24.parquet,aspect,0.25,2000,0.0001,none,1411,0,32767,2,0.8421985815602837,0.8515901060070671,6,0.18264389038085938,
qp_tense_sae_layer24.parquet,aspect,0.25,3000,0.0001,none,1411,0,32767,2,0.8439716312056738,0.8515901060070671,6,0.18500733375549316,
qp_tense_sae_layer24.parquet,aspect,0.25,4000,0.0001,none,1411,0,32767,2,0.8430851063829787,0.8515901060070671,6,0.18377995491027832,
qp_tense_sae_layer24.parquet,aspect,0.25,5000,0.0001,none,1411,0,32767,2,0.8430851063829787,0.8515901060070671,6,0.18280458450317383,
qp_tense_sae_layer24.parquet,aspect,0.5,1000,0.0001,none,1411,0,32767,2,0.9042553191489362,0.9081272084805654,11,0.49743056297302246,
qp_tense_sae_layer24.parquet,aspect,0.5,2000,0.0001,none,1411,0,32767,2,0.9051418439716312,0.9081272084805654,11,0.49106669425964355,
qp_tense_sae_layer24.parquet,aspect,0.5,3000,0.0001,none,1411,0,32767,2,0.9051418439716312,0.9081272084805654,11,0.4936563968658447,
qp_tense_sae_layer24.parquet,aspect,0.5,4000,0.0001,none,1411,0,32767,2,0.9051418439716312,0.9081272084805654,11,0.4917449951171875,
qp_tense_sae_layer24.parquet,aspect,0.5,5000,0.0001,none,1411,0,32767,2,0.9051418439716312,0.9081272084805654,11,0.49320197105407715,
qp_tense_sae_layer24.parquet,aspect,1.0,1000,0.0001,none,1411,0,32767,2,0.9317375886524822,0.9222614840989399,23,1.0937466621398926,
qp_tense_sae_layer24.parquet,aspect,1.0,2000,0.0001,none,1411,0,32767,2,0.9317375886524822,0.9222614840989399,23,1.0948047637939453,
qp_tense_sae_layer24.parquet,aspect,1.0,3000,0.0001,none,1411,0,32767,2,0.9317375886524822,0.9222614840989399,23,1.1055092811584473,
qp_tense_sae_layer24.parquet,aspect,1.0,4000,0.0001,none,1411,0,32767,2,0.9317375886524822,0.9257950530035336,23,1.102968692779541,
qp_tense_sae_layer24.parquet,aspect,1.0,5000,0.0001,none,1411,0,32767,2,0.9317375886524822,0.9257950530035336,23,1.096560001373291,
qp_tense_sae_layer3.parquet,tense,0.25,1000,0.0001,none,1411,0,32767,7,0.9867021276595744,0.9858657243816255,14,7.179334878921509,
qp_tense_sae_layer3.parquet,tense,0.25,2000,0.0001,none,1411,0,32767,7,0.9867021276595744,0.9858657243816255,15,14.384857654571533,
qp_tense_sae_layer3.parquet,tense,0.25,3000,0.0001,none,1411,0,32767,7,0.9867021276595744,0.9858657243816255,15,21.599476099014282,
qp_tense_sae_layer3.parquet,tense,0.25,4000,0.0001,none,1411,0,32767,7,0.9867021276595744,0.9858657243816255,15,28.638673067092896,
qp_tense_sae_layer3.parquet,tense,0.25,5000,0.0001,none,1411,0,32767,7,0.9867021276595744,0.9858657243816255,14,33.01431202888489,
qp_tense_sae_layer3.parquet,tense,0.5,1000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9858657243816255,17,7.224992990493774,
qp_tense_sae_layer3.parquet,tense,0.5,2000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9858657243816255,16,13.170211791992188,
qp_tense_sae_layer3.parquet,tense,0.5,3000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9858657243816255,16,13.182596921920776,
qp_tense_sae_layer3.parquet,tense,0.5,4000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9858657243816255,16,13.197198390960693,
qp_tense_sae_layer3.parquet,tense,0.5,5000,0.0001,none,1411,0,32767,7,0.9875886524822695,0.9858657243816255,16,13.17645812034607,
qp_tense_sae_layer3.parquet,tense,1.0,1000,0.0001,none,1411,0,32767,7,0.9920212765957447,0.9893992932862191,19,7.285744905471802,
qp_tense_sae_layer3.parquet,tense,1.0,2000,0.0001,none,1411,0,32767,7,0.9920212765957447,0.9893992932862191,19,7.563894987106323,
qp_tense_sae_layer3.parquet,tense,1.0,3000,0.0001,none,1411,0,32767,7,0.9920212765957447,0.9893992932862191,19,7.573158264160156,
qp_tense_sae_layer3.parquet,tense,1.0,4000,0.0001,none,1411,0,32767,7,0.9920212765957447,0.9893992932862191,19,7.57553243637085,
qp_tense_sae_layer3.parquet,tense,1.0,5000,0.0001,none,1411,0,32767,7,0.9920212765957447,0.9893992932862191,19,7.556355953216553,
qp_tense_sae_layer3.parquet,aspect,0.25,1000,0.0001,none,1411,0,32767,2,0.9867021276595744,0.9964664310954063,8,0.9325740337371826,
qp_tense_sae_layer3.parquet,aspect,0.25,2000,0.0001,none,1411,0,32767,2,0.9867021276595744,0.9964664310954063,8,0.9236869812011719,
qp_tense_sae_layer3.parquet,aspect,0.25,3000,0.0001,none,1411,0,32767,2,0.9867021276595744,0.9964664310954063,8,0.9306614398956299,
qp_tense_sae_layer3.parquet,aspect,0.25,4000,0.0001,none,1411,0,32767,2,0.9867021276595744,0.9964664310954063,8,0.8069887161254883,
qp_tense_sae_layer3.parquet,aspect,0.25,5000,0.0001,none,1411,0,32767,2,0.9867021276595744,0.9964664310954063,8,0.8774967193603516,
qp_tense_sae_layer3.parquet,aspect,0.5,1000,0.0001,none,1411,0,32767,2,0.9920212765957447,0.9964664310954063,9,1.0530738830566406,
qp_tense_sae_layer3.parquet,aspect,0.5,2000,0.0001,none,1411,0,32767,2,0.9920212765957447,0.9964664310954063,9,1.0759625434875488,
